"id","date","susceptible_to_susceptible","susceptible_to_exposed","exposed_to_exposed","exposed_to_infected","infected_to_infected","infected_to_removed","removed_to_removed"
5,6,86607,7214,3802,1344,794,138,101
5,7,73185,13422,8287,2729,1834,304,239
5,8,53686,19499,16269,5440,3941,622,543
5,9,33040,20646,26782,8986,8029,1352,1165
5,10,17689,15351,35627,11801,14608,2407,2517
5,11,8570,9119,38253,12725,22681,3728,4924
5,12,4149,4421,35667,11705,30356,5050,8652
5,13,2025,2124,30160,9928,36095,5966,13702
5,14,1032,993,24400,7884,39536,6487,19668
5,15,536,496,19038,6355,40644,6776,26155
5,16,297,239,14657,4877,40399,6600,32931
5,17,175,122,11177,3719,38743,6533,39531
5,18,112,63,8491,2808,36310,6152,46064
5,19,73,39,6380,2174,33528,5590,52216
5,20,52,21,4777,1642,30777,4925,57806
5,21,36,16,3534,1264,27810,4609,62731
5,22,28,8,2700,850,24848,4226,67340
5,23,24,4,2033,675,21997,3701,71566
5,24,18,6,1535,502,19470,3202,75267
5,25,16,2,1141,400,17059,2913,78469
5,26,14,2,867,276,14946,2513,81382
5,27,13,1,638,231,13080,2142,83895
5,28,13,0,473,166,11433,1878,86037
5,29,13,0,354,119,9956,1643,87915
5,30,12,1,271,83,8637,1438,89558
5,31,11,1,199,73,7452,1268,90996
5,32,9,2,145,55,6487,1038,92264
5,33,9,0,112,35,5619,923,93302
5,34,9,0,84,28,4859,795,94225
5,35,9,0,67,17,4150,737,95020
5,36,9,0,47,20,3589,578,95757
5,37,9,0,37,10,3092,517,96335
5,38,9,0,30,7,2676,426,96852
5,39,9,0,18,12,2287,396,97278
5,40,9,0,11,7,1958,341,97674
5,41,9,0,10,1,1684,281,98015
5,42,9,0,7,3,1436,249,98296
5,43,9,0,5,2,1248,191,98545
5,44,9,0,3,2,1054,196,98736
5,45,9,0,1,2,911,145,98932
5,46,9,0,1,0,798,115,99077
5,47,9,0,1,0,685,113,99192
5,48,9,0,1,0,580,105,99305
5,49,9,0,1,0,498,82,99410
5,50,9,0,1,0,437,61,99492
5,51,9,0,0,1,385,52,99553
5,52,9,0,0,0,337,49,99605
5,53,9,0,0,0,287,50,99654
5,54,9,0,0,0,243,44,99704
5,55,9,0,0,0,214,29,99748
5,56,9,0,0,0,184,30,99777
5,57,9,0,0,0,163,21,99807
5,58,9,0,0,0,129,34,99828
5,59,9,0,0,0,106,23,99862
5,60,9,0,0,0,82,24,99885
5,61,9,0,0,0,66,16,99909
5,62,9,0,0,0,52,14,99925
5,63,9,0,0,0,42,10,99939
5,64,9,0,0,0,33,9,99949
5,65,9,0,0,0,28,5,99958
5,66,9,0,0,0,24,4,99963
5,67,9,0,0,0,21,3,99967
5,68,9,0,0,0,17,4,99970
5,69,9,0,0,0,14,3,99974
5,70,9,0,0,0,11,3,99977
5,71,9,0,0,0,11,0,99980
5,72,9,0,0,0,11,0,99980
5,73,9,0,0,0,11,0,99980
5,74,9,0,0,0,11,0,99980
5,75,9,0,0,0,11,0,99980
5,76,9,0,0,0,9,2,99980
5,77,9,0,0,0,7,2,99982
5,78,9,0,0,0,7,0,99984
5,79,9,0,0,0,4,3,99984
